row_id,Order_Id,shipping_date_(DateOrders),score_model,alert_flag,Shipping_Mode,Order_Region,Market,Order_Country,Order_State
alert_3068,59044,2017-05-13 21:23:00,0.9999328939513015,1,First Class,Central America,LATAM,México,Jalisco
alert_6200,60390,2017-06-02 12:57:00,0.9999328939513015,1,First Class,Central America,LATAM,México,Chihuahua
alert_30578,72875,2017-12-05 19:00:00,0.999932887898872,1,Second Class,Eastern Asia,Pacific Asia,China,Anhui
alert_5062,59896,2017-05-26 07:53:00,0.9999328674207515,1,First Class,South America,LATAM,Brasil,Bahía
alert_2376,58762,2017-05-09 18:35:00,0.9999328668018466,1,First Class,Central America,LATAM,Guatemala,Guatemala
alert_6833,60632,2017-06-06 01:44:00,0.9999328668018466,1,First Class,Central America,LATAM,Guatemala,Guatemala
alert_2375,58762,2017-05-09 18:35:00,0.9999328668018466,1,First Class,Central America,LATAM,Guatemala,Guatemala
alert_13192,63366,2017-07-15 23:34:00,0.999932860972263,1,First Class,Western Europe,Europe,Alemania,Hamburgo
alert_12979,63290,2017-07-14 20:57:00,0.999932860972263,1,First Class,Western Europe,Europe,Alemania,Baja Sajonia
alert_12965,63288,2017-07-14 20:15:00,0.999932860972263,1,First Class,Western Europe,Europe,Alemania,Baja Sajonia
alert_21932,67040,2017-09-07 14:44:00,0.999932860972263,1,First Class,Western Europe,Europe,Alemania,Bavaria
alert_21855,67003,2017-09-07 01:47:00,0.999932860972263,1,First Class,Western Europe,Europe,Alemania,Hamburgo
alert_12969,63289,2017-07-14 20:36:00,0.999932860972263,1,First Class,Western Europe,Europe,Alemania,Baja Sajonia
alert_12148,62927,2017-07-09 13:46:00,0.999932860972263,1,First Class,Western Europe,Europe,Alemania,Hamburgo
alert_13188,63366,2017-07-15 23:34:00,0.999932860972263,1,First Class,Western Europe,Europe,Alemania,Hamburgo
alert_11690,62753,2017-07-07 00:49:00,0.999932860972263,1,First Class,Western Europe,Europe,Alemania,Baja Sajonia
alert_11704,62755,2017-07-07 01:31:00,0.999932860972263,1,First Class,Western Europe,Europe,Alemania,Baja Sajonia
alert_11708,62756,2017-07-07 01:52:00,0.999932860972263,1,First Class,Western Europe,Europe,Alemania,Baja Sajonia
alert_11693,62754,2017-07-07 01:10:00,0.999932860972263,1,First Class,Western Europe,Europe,Alemania,Baja Sajonia
alert_18558,65619,2017-08-17 20:54:00,0.9999328600333578,1,First Class,Southern Europe,Europe,Italia,Emilia-Romaña
alert_1673,58464,2017-05-05 10:11:00,0.9999328574555691,1,First Class,Central America,LATAM,Honduras,Cortés
alert_7758,61036,2017-06-11 23:16:00,0.9999328574555691,1,First Class,Central America,LATAM,Honduras,Cortés
alert_28759,71258,2017-11-08 04:30:00,0.9999328574555691,1,First Class,Northern Europe,Europe,Reino Unido,Inglaterra
alert_28758,71257,2017-11-08 04:09:00,0.9999328574555691,1,First Class,Northern Europe,Europe,Reino Unido,Inglaterra
alert_1674,58464,2017-05-05 10:11:00,0.9999328574555691,1,First Class,Central America,LATAM,Honduras,Cortés
alert_7641,60980,2017-06-11 03:39:00,0.9999328574555691,1,First Class,Central America,LATAM,Honduras,Francisco Morazán
alert_7642,60980,2017-06-11 03:39:00,0.9999328574555691,1,First Class,Central America,LATAM,Honduras,Francisco Morazán
alert_1932,58574,2017-05-07 00:43:00,0.9999328574555691,1,First Class,Central America,LATAM,México,Chiapas
alert_1933,58574,2017-05-07 00:43:00,0.9999328574555691,1,First Class,Central America,LATAM,México,Chiapas
alert_1666,58464,2017-05-05 10:11:00,0.9999328574555691,1,First Class,Central America,LATAM,Honduras,Cortés
alert_1667,58464,2017-05-05 10:11:00,0.9999328574555691,1,First Class,Central America,LATAM,Honduras,Cortés
alert_7578,60958,2017-06-10 19:57:00,0.9999328574555691,1,First Class,Central America,LATAM,Honduras,Francisco Morazán
alert_7723,61023,2017-06-11 18:43:00,0.9999328574555691,1,First Class,Central America,LATAM,Honduras,Francisco Morazán
alert_7722,61023,2017-06-11 18:43:00,0.9999328574555691,1,First Class,Central America,LATAM,Honduras,Francisco Morazán
alert_7721,61023,2017-06-11 18:43:00,0.9999328574555691,1,First Class,Central America,LATAM,Honduras,Francisco Morazán
alert_7720,61023,2017-06-11 18:43:00,0.9999328574555691,1,First Class,Central America,LATAM,Honduras,Francisco Morazán
alert_7719,61023,2017-06-11 18:43:00,0.9999328574555691,1,First Class,Central America,LATAM,Honduras,Francisco Morazán
alert_27133,69540,2017-10-14 02:36:00,0.9999328574555691,1,First Class,Northern Europe,Europe,Reino Unido,Gales
alert_7759,61038,2017-06-11 23:58:00,0.9999328574555691,1,First Class,Central America,LATAM,Honduras,Cortés
alert_7760,61038,2017-06-11 23:58:00,0.9999328574555691,1,First Class,Central America,LATAM,Honduras,Cortés
alert_7761,61038,2017-06-11 23:58:00,0.9999328574555691,1,First Class,Central America,LATAM,Honduras,Cortés
alert_32677,75339,2018-01-06 18:15:00,0.9999328574555691,1,First Class,Eastern Asia,Pacific Asia,China,Heilongjiang
alert_22477,67271,2017-09-10 23:40:00,0.9999328574555691,1,First Class,Northern Europe,Europe,Reino Unido,Inglaterra
alert_32651,75318,2018-01-06 10:53:00,0.9999328574555691,1,First Class,Eastern Asia,Pacific Asia,China,Hebei
alert_32665,75331,2018-01-06 15:27:00,0.9999328574555691,1,First Class,Eastern Asia,Pacific Asia,China,Hebei
alert_17339,65132,2017-08-10 18:17:00,0.9999328574555691,1,First Class,Northern Europe,Europe,Reino Unido,Inglaterra
alert_17340,65132,2017-08-10 18:17:00,0.9999328574555691,1,First Class,Northern Europe,Europe,Reino Unido,Inglaterra
alert_2733,58915,2017-05-12 00:11:00,0.9999328574555691,1,First Class,Central America,LATAM,Honduras,Cortés
alert_27187,69593,2017-10-14 21:10:00,0.9999328574555691,1,First Class,Northern Europe,Europe,Reino Unido,Inglaterra
alert_7313,60847,2017-06-09 05:03:00,0.9999328574555691,1,First Class,Central America,LATAM,México,Distrito Federal
alert_7539,60943,2017-06-10 14:41:00,0.9999328574555691,1,First Class,Central America,LATAM,Guatemala,Guatemala
alert_7538,60943,2017-06-10 14:41:00,0.9999328574555691,1,First Class,Central America,LATAM,Guatemala,Guatemala
alert_7314,60847,2017-06-09 05:03:00,0.9999328574555691,1,First Class,Central America,LATAM,México,Distrito Federal
alert_16553,64809,2017-08-06 01:07:00,0.9999328574555691,1,First Class,Northern Europe,Europe,Reino Unido,Inglaterra
alert_7409,60898,2017-06-09 22:55:00,0.9999328574555691,1,First Class,Central America,LATAM,Honduras,Cortés
alert_7408,60898,2017-06-09 22:55:00,0.9999328574555691,1,First Class,Central America,LATAM,Honduras,Cortés
alert_7540,60943,2017-06-10 14:41:00,0.9999328574555691,1,First Class,Central America,LATAM,Guatemala,Guatemala
alert_27130,69537,2017-10-14 01:33:00,0.9999328574555691,1,First Class,Northern Europe,Europe,Reino Unido,Inglaterra
alert_8277,61264,2017-06-15 07:09:00,0.9999328574555691,1,First Class,Central America,LATAM,Honduras,Francisco Morazán
alert_8276,61264,2017-06-15 07:09:00,0.9999328574555691,1,First Class,Central America,LATAM,Honduras,Francisco Morazán
alert_7410,60898,2017-06-09 22:55:00,0.9999328574555691,1,First Class,Central America,LATAM,Honduras,Cortés
alert_7579,60958,2017-06-10 19:57:00,0.9999328574555691,1,First Class,Central America,LATAM,Honduras,Francisco Morazán
alert_7638,60980,2017-06-11 03:39:00,0.9999328574555691,1,First Class,Central America,LATAM,Honduras,Francisco Morazán
alert_17338,65131,2017-08-10 17:56:00,0.9999328574555691,1,First Class,Northern Europe,Europe,Reino Unido,Inglaterra
alert_17679,65265,2017-08-12 16:53:00,0.9999328574555691,1,First Class,Northern Europe,Europe,Reino Unido,Inglaterra
alert_17866,65338,2017-08-13 18:27:00,0.9999328574555691,1,First Class,Northern Europe,Europe,Reino Unido,Inglaterra
alert_17865,65338,2017-08-13 18:27:00,0.9999328574555691,1,First Class,Northern Europe,Europe,Reino Unido,Inglaterra
alert_17684,65266,2017-08-12 17:14:00,0.9999328574555691,1,First Class,Northern Europe,Europe,Reino Unido,Inglaterra
alert_33141,75832,2018-01-13 22:58:00,0.9999328574555691,1,First Class,South Asia,Pacific Asia,India,Guyarat
alert_8280,61264,2017-06-15 07:09:00,0.9999328574555691,1,First Class,Central America,LATAM,Honduras,Francisco Morazán
alert_33142,75833,2018-01-13 23:19:00,0.9999328574555691,1,First Class,South Asia,Pacific Asia,India,Guyarat
alert_17683,65266,2017-08-12 17:14:00,0.9999328574555691,1,First Class,Northern Europe,Europe,Reino Unido,Inglaterra
alert_17682,65266,2017-08-12 17:14:00,0.9999328574555691,1,First Class,Northern Europe,Europe,Reino Unido,Inglaterra
alert_29209,71738,2017-11-15 04:39:00,0.9999328574555691,1,First Class,Eastern Asia,Pacific Asia,China,Gansu
alert_31120,73731,2017-12-14 06:54:00,0.9999328574555691,1,First Class,Oceania,Pacific Asia,Australia,Australia Occidental
alert_21833,66994,2017-09-06 22:37:00,0.9999328574555691,1,First Class,Northern Europe,Europe,Reino Unido,Inglaterra
alert_29208,71737,2017-11-15 04:18:00,0.9999328574555691,1,First Class,Eastern Asia,Pacific Asia,China,Gansu
alert_17685,65266,2017-08-12 17:14:00,0.9999328574555691,1,First Class,Northern Europe,Europe,Reino Unido,Inglaterra
alert_17867,65338,2017-08-13 18:27:00,0.9999328574555691,1,First Class,Northern Europe,Europe,Reino Unido,Inglaterra
alert_17864,65338,2017-08-13 18:27:00,0.9999328574555691,1,First Class,Northern Europe,Europe,Reino Unido,Inglaterra
alert_17868,65339,2017-08-13 18:48:00,0.9999328574555691,1,First Class,Northern Europe,Europe,Reino Unido,Inglaterra
alert_1930,58574,2017-05-07 00:43:00,0.9999328574555691,1,First Class,Central America,LATAM,México,Chiapas
alert_1931,58574,2017-05-07 00:43:00,0.9999328574555691,1,First Class,Central America,LATAM,México,Chiapas
alert_1889,58555,2017-05-06 18:04:00,0.9999328574555691,1,First Class,Central America,LATAM,México,Chiapas
alert_1890,58555,2017-05-06 18:04:00,0.9999328574555691,1,First Class,Central America,LATAM,México,Chiapas
alert_33090,75775,2018-01-13 03:00:00,0.9999328574555691,1,First Class,Eastern Asia,Pacific Asia,China,Gansu
alert_17870,65339,2017-08-13 18:48:00,0.9999328574555691,1,First Class,Northern Europe,Europe,Reino Unido,Inglaterra
alert_17871,65339,2017-08-13 18:48:00,0.9999328574555691,1,First Class,Northern Europe,Europe,Reino Unido,Inglaterra
alert_1945,58575,2017-05-07 01:04:00,0.9999328574555691,1,First Class,Central America,LATAM,Honduras,Francisco Morazán
alert_1944,58575,2017-05-07 01:04:00,0.9999328574555691,1,First Class,Central America,LATAM,Honduras,Francisco Morazán
alert_1943,58575,2017-05-07 01:04:00,0.9999328574555691,1,First Class,Central America,LATAM,Honduras,Francisco Morazán
alert_2085,58636,2017-05-07 22:27:00,0.9999328574555691,1,First Class,Central America,LATAM,Honduras,Francisco Morazán
alert_1929,58573,2017-05-07 00:22:00,0.9999328574555691,1,First Class,Central America,LATAM,México,Chiapas
alert_23087,67520,2017-09-14 14:54:00,0.9999328574555691,1,First Class,Northern Europe,Europe,Irlanda,Dublín del Sur
alert_23086,67520,2017-09-14 14:54:00,0.9999328574555691,1,First Class,Northern Europe,Europe,Irlanda,Dublín del Sur
alert_23085,67520,2017-09-14 14:54:00,0.9999328574555691,1,First Class,Northern Europe,Europe,Irlanda,Dublín del Sur
alert_23083,67520,2017-09-14 14:54:00,0.9999328574555691,1,First Class,Northern Europe,Europe,Irlanda,Dublín del Sur
alert_8348,61297,2017-06-15 18:43:00,0.9999328574555691,1,First Class,South America,LATAM,Brasil,Ceará
alert_8349,61297,2017-06-15 18:43:00,0.9999328574555691,1,First Class,South America,LATAM,Brasil,Ceará
alert_1892,58556,2017-05-06 18:25:00,0.9999328574555691,1,First Class,Central America,LATAM,México,Chiapas
alert_1949,58576,2017-05-07 01:25:00,0.9999328574555691,1,First Class,Central America,LATAM,Honduras,Francisco Morazán
alert_33124,75811,2018-01-13 15:37:00,0.9999328574555691,1,First Class,Eastern Asia,Pacific Asia,China,Guangdong
alert_1888,58555,2017-05-06 18:04:00,0.9999328574555691,1,First Class,Central America,LATAM,México,Chiapas
alert_1934,58574,2017-05-07 00:43:00,0.9999328574555691,1,First Class,Central America,LATAM,México,Chiapas
alert_1942,58575,2017-05-07 01:04:00,0.9999328574555691,1,First Class,Central America,LATAM,Honduras,Francisco Morazán
alert_7757,61036,2017-06-11 23:16:00,0.9999328574555691,1,First Class,Central America,LATAM,Honduras,Cortés
alert_7762,61038,2017-06-11 23:58:00,0.9999328574555691,1,First Class,Central America,LATAM,Honduras,Cortés
alert_7640,60980,2017-06-11 03:39:00,0.9999328574555691,1,First Class,Central America,LATAM,Honduras,Francisco Morazán
alert_7639,60980,2017-06-11 03:39:00,0.9999328574555691,1,First Class,Central America,LATAM,Honduras,Francisco Morazán
alert_22297,67205,2017-09-10 00:33:00,0.999932855675959,1,First Class,Northern Europe,Europe,Reino Unido,Inglaterra
alert_16073,64583,2017-08-02 17:57:00,0.999932855675959,1,First Class,Northern Europe,Europe,Reino Unido,Inglaterra
alert_16434,64760,2017-08-05 07:57:00,0.999932855675959,1,First Class,Northern Europe,Europe,Reino Unido,Inglaterra
alert_30315,72886,2017-12-01 22:51:00,0.999932855675959,1,First Class,South Asia,Pacific Asia,Bangladés,Daca
alert_30369,72926,2017-12-02 12:52:00,0.999932855675959,1,First Class,Eastern Asia,Pacific Asia,China,Heilongjiang
alert_30367,72925,2017-12-02 12:31:00,0.999932855675959,1,First Class,Eastern Asia,Pacific Asia,China,Heilongjiang
alert_22037,67087,2017-09-08 07:12:00,0.999932855675959,1,First Class,Northern Europe,Europe,Reino Unido,Inglaterra
alert_30661,73243,2017-12-07 03:56:00,0.9999328512138108,1,First Class,Oceania,Pacific Asia,Australia,Nueva Gales del Sur
alert_20515,66447,2017-08-29 22:59:00,0.9999328347226945,1,First Class,Western Europe,Europe,Alemania,Hesse
alert_22815,67410,2017-09-13 00:22:00,0.9999328332836741,1,First Class,Western Europe,Europe,Austria,Tirol
alert_22813,67410,2017-09-13 00:22:00,0.9999328332836741,1,First Class,Western Europe,Europe,Austria,Tirol
alert_22816,67410,2017-09-13 00:22:00,0.9999328332836741,1,First Class,Western Europe,Europe,Austria,Tirol
alert_22814,67410,2017-09-13 00:22:00,0.9999328332836741,1,First Class,Western Europe,Europe,Austria,Tirol
alert_18517,65595,2017-08-17 12:30:00,0.9999328316233812,1,First Class,Southern Europe,Europe,España,Andalucía
alert_12726,63174,2017-07-13 04:18:00,0.9999328168563245,1,First Class,Western Europe,Europe,Francia,Normandía
alert_12727,63174,2017-07-13 04:18:00,0.9999328168563245,1,First Class,Western Europe,Europe,Francia,Normandía
alert_18361,65534,2017-08-16 15:07:00,0.9999328056502768,1,First Class,Southern Europe,Europe,Italia,Toscana
alert_18362,65534,2017-08-16 15:07:00,0.9999328056502768,1,First Class,Southern Europe,Europe,Italia,Toscana
alert_31271,73875,2017-12-16 09:21:00,0.9999328056502768,1,First Class,Southeast Asia,Pacific Asia,Malasia,Sabah
alert_31274,73876,2017-12-16 09:42:00,0.9999328056502768,1,First Class,Southeast Asia,Pacific Asia,Malasia,Sabah
alert_31242,73853,2017-12-16 01:38:00,0.9999328056502768,1,First Class,Southeast Asia,Pacific Asia,Indonesia,Sumatra Septentrional
alert_18360,65534,2017-08-16 15:07:00,0.9999328056502768,1,First Class,Southern Europe,Europe,Italia,Toscana
alert_31276,73877,2017-12-16 10:03:00,0.9999328056502768,1,First Class,Southeast Asia,Pacific Asia,Malasia,Sabah
alert_17902,65344,2017-08-13 20:33:00,0.999932804983313,1,First Class,Southern Europe,Europe,España,Madrid
alert_17904,65345,2017-08-13 20:54:00,0.999932804983313,1,First Class,Southern Europe,Europe,España,Madrid
alert_4856,59792,2017-05-24 19:27:00,0.9999328039344911,1,First Class,South America,LATAM,Brasil,Rio Grande do Sul
alert_4855,59792,2017-05-24 19:27:00,0.9999328039344911,1,First Class,South America,LATAM,Brasil,Rio Grande do Sul
alert_18556,65618,2017-08-17 20:33:00,0.999932796315787,1,First Class,Southern Europe,Europe,Italia,Emilia-Romaña
alert_12233,62954,2017-07-09 23:14:00,0.9999327865058684,1,First Class,Western Europe,Europe,Francia,Isla de Francia
alert_18518,65595,2017-08-17 12:30:00,0.9999327678788503,1,First Class,Southern Europe,Europe,España,Andalucía
alert_19668,66103,2017-08-24 22:28:00,0.9999327616815697,1,First Class,Southern Europe,Europe,España,Islas Baleares
alert_21368,66810,2017-09-04 06:10:00,0.9999327461519756,1,First Class,Western Europe,Europe,Alemania,Renania del Norte-Westfalia
alert_27322,69732,2017-10-16 21:52:00,0.9999327406120162,1,First Class,Western Europe,Europe,Francia,Provenza-Alpes-Costa Azul
alert_19260,65929,2017-08-22 09:30:00,0.9999327383563088,1,First Class,Southern Europe,Europe,Italia,Friuli-Venecia Julia
alert_11363,62632,2017-07-05 06:25:00,0.9999327274378342,1,First Class,Western Europe,Europe,Países Bajos,Holanda Meridional
alert_17240,65091,2017-08-10 03:55:00,0.9999327274378342,1,First Class,Western Europe,Europe,Francia,Centro-Valle de Loira
alert_17230,65090,2017-08-10 03:34:00,0.9999327274378342,1,First Class,Western Europe,Europe,Francia,Centro-Valle de Loira
alert_11349,62630,2017-07-05 05:43:00,0.9999327274378342,1,First Class,Western Europe,Europe,Países Bajos,Holanda Meridional
alert_23180,67555,2017-09-15 03:10:00,0.9999327227185228,1,First Class,Western Europe,Europe,Francia,Isla de Francia
alert_12214,62950,2017-07-09 21:50:00,0.9999327227185228,1,First Class,Western Europe,Europe,Francia,Isla de Francia
alert_23173,67554,2017-09-15 02:49:00,0.9999327227185228,1,First Class,Western Europe,Europe,Francia,Isla de Francia
alert_23184,67555,2017-09-15 03:10:00,0.9999327227185228,1,First Class,Western Europe,Europe,Francia,Isla de Francia
alert_17770,65306,2017-08-13 07:15:00,0.9999327227185228,1,First Class,Western Europe,Europe,Francia,Isla de Francia
alert_23175,67554,2017-09-15 02:49:00,0.9999327227185228,1,First Class,Western Europe,Europe,Francia,Isla de Francia
alert_12206,62947,2017-07-09 20:47:00,0.9999327227185228,1,First Class,Western Europe,Europe,Francia,Isla de Francia
alert_12209,62947,2017-07-09 20:47:00,0.9999327227185228,1,First Class,Western Europe,Europe,Francia,Isla de Francia
alert_12212,62949,2017-07-09 21:29:00,0.9999327227185228,1,First Class,Western Europe,Europe,Francia,Isla de Francia
alert_12231,62954,2017-07-09 23:14:00,0.9999327227185228,1,First Class,Western Europe,Europe,Francia,Isla de Francia
alert_17074,65019,2017-08-09 02:42:00,0.9999327227185228,1,First Class,Western Europe,Europe,Francia,Isla de Francia
alert_21180,66717,2017-09-02 21:35:00,0.9999327209353416,1,First Class,Western Europe,Europe,Francia,Isla de Francia
alert_22772,67392,2017-09-12 18:04:00,0.9999327017072578,1,First Class,Southern Europe,Europe,Italia,Lacio
alert_22775,67392,2017-09-12 18:04:00,0.9999327017072578,1,First Class,Southern Europe,Europe,Italia,Lacio
alert_27290,69696,2017-10-16 09:15:00,0.9999327011897631,1,First Class,Northern Europe,Europe,Reino Unido,Inglaterra
alert_27288,69695,2017-10-16 08:54:00,0.9999327011897631,1,First Class,Northern Europe,Europe,Reino Unido,Inglaterra
alert_11828,62805,2017-07-07 19:02:00,0.9999326893952751,1,First Class,Southern Europe,Europe,España,Andalucía
alert_22294,67204,2017-09-10 00:12:00,0.9999326893952751,1,First Class,Southern Europe,Europe,Italia,Emilia-Romaña
alert_28889,71389,2017-11-10 02:23:00,0.9999326893952751,1,First Class,Southern Europe,Europe,Italia,Emilia-Romaña
alert_29259,71783,2017-11-15 20:25:00,0.9999326893952751,1,First Class,Southeast Asia,Pacific Asia,Indonesia,Borneo Occidental
alert_29260,71784,2017-11-15 20:46:00,0.9999326893952751,1,First Class,Southeast Asia,Pacific Asia,Indonesia,Borneo Occidental
alert_27254,69663,2017-10-15 21:42:00,0.9999326893952751,1,First Class,Southern Europe,Europe,Italia,Emilia-Romaña
alert_22291,67204,2017-09-10 00:12:00,0.9999326893952751,1,First Class,Southern Europe,Europe,Italia,Emilia-Romaña
alert_11829,62805,2017-07-07 19:02:00,0.9999326893952751,1,First Class,Southern Europe,Europe,España,Andalucía
alert_27051,69449,2017-10-12 18:43:00,0.9999326893952751,1,First Class,Southern Europe,Europe,España,Andalucía
alert_11830,62805,2017-07-07 19:02:00,0.9999326893952751,1,First Class,Southern Europe,Europe,España,Andalucía
alert_24347,68055,2017-09-22 10:20:00,0.9999326532750484,1,First Class,Western Europe,Europe,Francia,Languedoc-Rosellón-Mediodía-Pirineos
alert_24345,68055,2017-09-22 10:20:00,0.9999326532750484,1,First Class,Western Europe,Europe,Francia,Languedoc-Rosellón-Mediodía-Pirineos
alert_24339,68054,2017-09-22 09:59:00,0.9999326532750484,1,First Class,Western Europe,Europe,Francia,Languedoc-Rosellón-Mediodía-Pirineos
alert_18984,65794,2017-08-20 10:13:00,0.9999326494500067,1,First Class,Western Europe,Europe,Austria,Viena
alert_18991,65795,2017-08-20 10:34:00,0.9999326494500067,1,First Class,Western Europe,Europe,Austria,Viena
alert_18983,65794,2017-08-20 10:13:00,0.9999326494500067,1,First Class,Western Europe,Europe,Austria,Viena
alert_14208,63808,2017-07-22 10:26:00,0.9999326409542059,1,First Class,Western Europe,Europe,Francia,Isla de Francia
alert_14207,63808,2017-07-22 10:26:00,0.9999326409542059,1,First Class,Western Europe,Europe,Francia,Isla de Francia
alert_14209,63808,2017-07-22 10:26:00,0.9999326409542059,1,First Class,Western Europe,Europe,Francia,Isla de Francia
alert_14206,63808,2017-07-22 10:26:00,0.9999326409542059,1,First Class,Western Europe,Europe,Francia,Isla de Francia
alert_14210,63808,2017-07-22 10:26:00,0.9999326409542059,1,First Class,Western Europe,Europe,Francia,Isla de Francia
alert_28008,70472,2017-10-27 17:07:00,0.9999326409542059,1,First Class,Western Europe,Europe,Francia,Isla de Francia
alert_34115,76856,2018-01-28 21:43:00,0.9999326395655046,1,First Class,Southeast Asia,Pacific Asia,Indonesia,Nusatenggara Occidental
alert_18505,65593,2017-08-17 11:47:00,0.9999326342520137,1,First Class,Western Europe,Europe,Francia,Isla de Francia
alert_27327,69738,2017-10-16 23:58:00,0.9999326239663342,1,First Class,Southern Europe,Europe,Italia,Toscana
alert_24885,68261,2017-09-25 10:31:00,0.9999326222995245,1,First Class,Southern Europe,Europe,Italia,Campania
alert_24883,68261,2017-09-25 10:31:00,0.9999326222995245,1,First Class,Southern Europe,Europe,Italia,Campania
alert_20440,66423,2017-08-29 14:35:00,0.9999326199174069,1,First Class,Southern Europe,Europe,Italia,Piamonte
alert_28116,70589,2017-10-29 10:07:00,0.9999326199174069,1,First Class,Southern Europe,Europe,Italia,Piamonte
alert_27914,70373,2017-10-26 06:26:00,0.9999326199174069,1,First Class,Southern Europe,Europe,Italia,Piamonte
alert_20901,66601,2017-09-01 04:56:00,0.9999326145441694,1,First Class,Northern Europe,Europe,Finlandia,Uusimaa
alert_7537,60942,2017-06-10 14:20:00,0.9999326145441694,1,First Class,South America,LATAM,Perú,Lima (ciudad)
alert_7532,60941,2017-06-10 13:59:00,0.9999326145441694,1,First Class,South America,LATAM,Perú,Lima (ciudad)
alert_28201,70669,2017-10-30 14:08:00,0.9999326078325352,1,First Class,Western Europe,Europe,Alemania,Hesse
alert_28183,70649,2017-10-30 07:08:00,0.9999326078325352,1,First Class,Western Europe,Europe,Países Bajos,Holanda Meridional
alert_28200,70668,2017-10-30 13:47:00,0.9999326078325352,1,First Class,Western Europe,Europe,Alemania,Hesse
alert_16774,64897,2017-08-07 07:57:00,0.9999326022996091,1,First Class,Western Europe,Europe,Alemania,Sarre
alert_16778,64898,2017-08-07 08:18:00,0.9999326022996091,1,First Class,Western Europe,Europe,Alemania,Sarre
alert_5187,59958,2017-05-27 05:36:00,0.9999325923107798,1,First Class,South America,LATAM,Brasil,Rio Grande do Sul
alert_5185,59957,2017-05-27 05:15:00,0.9999325923107798,1,First Class,South America,LATAM,Brasil,Rio Grande do Sul
alert_5186,59958,2017-05-27 05:36:00,0.9999325923107798,1,First Class,South America,LATAM,Brasil,Rio Grande do Sul
alert_5188,59958,2017-05-27 05:36:00,0.9999325923107798,1,First Class,South America,LATAM,Brasil,Rio Grande do Sul
alert_5183,59957,2017-05-27 05:15:00,0.9999325923107798,1,First Class,South America,LATAM,Brasil,Rio Grande do Sul
alert_5182,59957,2017-05-27 05:15:00,0.9999325923107798,1,First Class,South America,LATAM,Brasil,Rio Grande do Sul
alert_5181,59957,2017-05-27 05:15:00,0.9999325923107798,1,First Class,South America,LATAM,Brasil,Rio Grande do Sul
alert_31554,74169,2017-12-20 16:21:00,0.9999325860715365,1,First Class,Oceania,Pacific Asia,Australia,Queensland
alert_29827,72366,2017-11-24 08:40:00,0.9999325849297338,1,First Class,Eastern Asia,Pacific Asia,Corea del Sur,Seúl
alert_29824,72365,2017-11-24 08:19:00,0.9999325849297338,1,First Class,Eastern Asia,Pacific Asia,Corea del Sur,Seúl
alert_29828,72367,2017-11-24 09:01:00,0.9999325849297338,1,First Class,Eastern Asia,Pacific Asia,Corea del Sur,Seúl
alert_285,57917,2017-04-27 10:33:00,0.9999325849297338,1,First Class,Central America,LATAM,El Salvador,San Salvador
alert_29759,72301,2017-11-23 09:54:00,0.9999325849297338,1,First Class,South Asia,Pacific Asia,India,Tamil Nadu
alert_289,57917,2017-04-27 10:33:00,0.9999325849297338,1,First Class,Central America,LATAM,El Salvador,San Salvador
alert_6558,60530,2017-06-04 14:00:00,0.9999325756911661,1,First Class,Central America,LATAM,Nicaragua,Matagalpa
alert_25865,68688,2017-10-01 16:06:00,0.9999325741653667,1,First Class,Northern Europe,Europe,Reino Unido,Inglaterra
alert_30397,72955,2017-12-02 23:02:00,0.9999325741653667,1,First Class,Eastern Asia,Pacific Asia,China,Henan
alert_30399,72956,2017-12-02 23:23:00,0.9999325741653667,1,First Class,Eastern Asia,Pacific Asia,China,Henan
alert_30395,72954,2017-12-02 22:41:00,0.9999325741653667,1,First Class,Eastern Asia,Pacific Asia,China,Henan
alert_19145,65874,2017-08-21 14:14:00,0.9999325706146823,1,First Class,Western Europe,Europe,Francia,Isla de Francia
alert_19146,65874,2017-08-21 14:14:00,0.9999325706146823,1,First Class,Western Europe,Europe,Francia,Isla de Francia
alert_23735,67775,2017-09-18 08:15:00,0.9999325681541793,1,First Class,Western Europe,Europe,Alemania,Baden-Wurtemberg
alert_31545,74164,2017-12-20 14:36:00,0.9999325679322059,1,First Class,Eastern Asia,Pacific Asia,China,Hebei
alert_5834,60230,2017-05-31 04:54:00,0.9999325622258797,1,First Class,South America,LATAM,Argentina,Buenos Aires
alert_33279,75979,2018-01-16 02:28:00,0.9999325614700781,1,First Class,Eastern Asia,Pacific Asia,China,Sichuan
alert_33288,75985,2018-01-16 04:34:00,0.9999325614700781,1,First Class,Eastern Asia,Pacific Asia,China,Shandong
alert_33283,75981,2018-01-16 03:10:00,0.9999325614700781,1,First Class,Eastern Asia,Pacific Asia,China,Sichuan
alert_33281,75980,2018-01-16 02:49:00,0.9999325614700781,1,First Class,Eastern Asia,Pacific Asia,China,Sichuan
alert_34061,76802,2018-01-28 02:48:00,0.9999325470901723,1,First Class,Eastern Asia,Pacific Asia,China,Hubei
alert_9347,61758,2017-06-22 12:13:00,0.9999325452032591,1,First Class,Southern Europe,Europe,España,Andalucía
alert_154,57861,2017-04-26 14:56:00,0.9999325262173308,1,First Class,Caribbean,LATAM,República Dominicana,Santo Domingo
alert_157,57861,2017-04-26 14:56:00,0.9999325262173308,1,First Class,Caribbean,LATAM,República Dominicana,Santo Domingo
